StockID,TradeDate,OpenPrice,HighPrice,LowPrice,ClosePrice,AdjClosePrice,Volume
,,UNH,UNH,UNH,UNH,,UNH
15,2010-01-04,25.083291430983582,25.259147227084686,24.75556211503909,25.20319366455078,25.20319366455078,12199500
15,2010-01-05,25.36306403752418,25.554905501491376,25.003361864318343,25.16322898864746,25.16322898864746,11180700
15,2010-01-06,25.259150934223126,25.626848223528214,25.107275867469685,25.411026000976562,25.411026000976562,9761100
15,2010-01-07,25.251155563321806,26.418191455257574,25.251155563321806,26.38621711730957,26.38621711730957,11789800
15,2010-01-08,26.26631247364527,26.31427092137527,25.850655314291586,26.138418197631836,26.138418197631836,7228700
15,2010-01-11,26.146416940475117,26.482141406617288,26.138424880223543,26.31427764892578,26.31427764892578,7206900
15,2010-01-12,26.13842885336759,26.306289587333744,25.211194211958574,25.61885643005371,25.61885643005371,13121500
15,2010-01-13,25.570896203469893,26.018526347892077,25.32310113552805,26.010534286499023,26.010534286499023,8797200
15,2010-01-14,26.122442522600434,26.6420149626498,25.842674623645483,26.63401985168457,26.63401985168457,8818300
15,2010-01-15,26.80986909933078,27.169572773143752,26.458157485273357,26.97772979736328,26.97772979736328,19382000
15,2010-01-19,27.625198322347224,28.69631430892888,27.57723681277221,28.080821990966797,28.080821990966797,26477900
15,2010-01-20,28.728275206709718,28.83219024857634,27.409366187552422,27.6171932220459,27.6171932220459,26854700
15,2010-01-21,28.32063072526195,28.528457888397877,26.378233301824622,26.458166122436523,26.458166122436523,29192700
15,2010-01-22,27.03368119662667,27.265490551086714,26.45815536465426,26.50611686706543,26.50611686706543,21021600
15,2010-01-25,26.825853035222803,26.95374732058333,26.346247178190616,26.37822151184082,26.37822151184082,10925800
15,2010-01-26,25.986539411567897,26.30627659869825,25.930585861206055,25.930585861206055,25.930585861206055,11057200
15,2010-01-27,25.8506591372843,26.801872765229465,25.666811278903662,26.570066452026367,26.570066452026367,14387100
15,2010-01-28,26.64201200363389,27.2495092521388,26.410202599250795,26.72194480895996,26.72194480895996,16742100
15,2010-01-29,26.71394286744709,27.01769293864345,26.346247178190616,26.37822151184082,26.37822151184082,11931500
15,2010-02-01,26.40220564576498,26.705955773430055,25.75474203980311,26.482141494750977,26.482141494750977,13710200
15,2010-02-02,26.490135510283203,27.27348859272064,26.322274788883984,27.2175350189209,27.2175350189209,12114600
15,2010-02-03,27.217537933248753,27.217537933248753,26.234349682182412,26.63401985168457,26.63401985168457,8410400
15,2010-02-04,26.570070238908226,26.570070238908226,25.890629222761493,25.946582794189453,25.946582794189453,10648500
15,2010-02-05,25.91461125433474,26.0824750360016,25.450995462505816,26.010534286499023,26.010534286499023,12666000
15,2010-02-08,25.762734728493957,26.338260658268123,25.762734728493957,25.9066162109375,25.9066162109375,9558200
15,2010-02-09,26.15440727476997,26.426183012316123,25.57888146602746,26.37822151184082,26.37822151184082,11236500
15,2010-02-10,26.378230859747188,26.514117252055485,25.81869201954064,26.146421432495117,26.146421432495117,10755200
15,2010-02-11,26.14642030515553,26.53809839118477,25.930598059699566,26.474149703979492,26.474149703979492,7857600
15,2010-02-12,26.202375586543813,26.258329166868105,25.602870326576582,25.7227725982666,25.7227725982666,11688700
15,2010-02-16,25.842676786397327,26.058496012657784,25.091294853336247,25.28313636779785,25.28313636779785,13934200
15,2010-02-17,25.3230934466642,26.546082767629798,25.3230934466642,26.018518447875977,26.018518447875977,11690900
15,2010-02-18,25.7627325783152,26.370232797761226,25.674804674244804,26.130428314208984,26.130428314208984,10327100
15,2010-02-19,25.91460521020953,26.194376081575143,25.442995942361467,25.53092384338379,25.53092384338379,11508200
15,2010-02-22,25.666817655376093,26.474150020940467,25.482968226701022,26.44217872619629,26.44217872619629,16338800
15,2010-02-23,26.274305418953713,26.51410681342032,25.866643353284495,26.226346969604492,26.226346969604492,10746500
15,2010-02-24,26.282301790294362,26.905786055731973,25.86664459692252,26.873811721801758,26.873811721801758,10982600
15,2010-02-25,26.63401901794359,27.161583503202113,26.25033603314115,26.737934112548828,26.737934112548828,14779500
15,2010-02-26,26.7938846785131,27.41736907757196,26.665990364623052,27.06566047668457,27.06566047668457,9684700
15,2010-03-01,27.177572696092135,27.753098740707845,26.801881744830037,27.20954704284668,27.20954704284668,10970800
15,2010-03-02,27.26549042028023,27.47331749791743,26.865820383159125,27.137596130371094,27.137596130371094,7081500
15,2010-03-03,27.217539008189732,27.457340509513568,26.993724680186357,27.257505416870117,27.257505416870117,8089700
15,2010-03-04,27.217533665987418,27.257500066823276,25.914608263900043,26.338260650634766,26.338260650634766,17386600
15,2010-03-05,26.40220791700949,27.009708224599734,26.346254342526326,26.969741821289062,26.969741821289062,8133300
15,2010-03-08,26.96974654177429,27.049679362386186,26.402212538159862,26.458166122436523,26.458166122436523,7734800
15,2010-03-09,26.522111536918647,26.737933784958532,26.43418361557929,26.44217872619629,26.44217872619629,8770800
15,2010-03-10,26.39421065303597,26.817859933250457,26.330261980952002,26.570066452026367,26.570066452026367,7419000
15,2010-03-11,26.45017505487655,26.825866034214034,26.33027277020746,26.777904510498047,26.777904510498047,14678000
15,2010-03-12,26.921772322093798,26.969733821384683,26.20236507893159,26.3062801361084,26.3062801361084,9450400
15,2010-03-15,26.202366065679644,26.202366065679644,25.522928237626505,26.002531051635742,26.002531051635742,13520100
15,2010-03-16,25.698782022800057,26.466147685103117,25.650820525441084,26.41818618774414,26.41818618774414,12932100
15,2010-03-17,26.50611405617105,26.50611405617105,25.78670684249653,26.17838478088379,26.17838478088379,10614400
